NAME	TITLE	SCORE	
Pvalb		0.07307248	
Trpc7		0.07305758	
4930429F24Rik		0.07286758	
Fam53b		0.07283704	
Slurp1		0.07264602	
Gm3404		0.07251479	
Olfm5		0.07250734	
Slc6a20a		0.07241638	
Nup210		0.07236563	
1700123M08Rik		0.07205983	
Ptprm		0.071887486	
Dnajc19		0.07185794	
Il15ra		0.071753755	
Mindy4		0.07152997	
Timm17b		0.07144105	
Gad2		0.07139593	
Ube4a		0.07116457	
Styx		0.07116393	
Sestd1		0.071007684	
Hdac1		0.07077775	
4933416I08Rik		0.07060266	
Gbx2		0.07035201	
Ropn1		0.070341185	
Gzmb		0.0702344	
Zkscan7		0.07019098	
Zfp97		0.070151806	
Mns1		0.07010264	
Gimap1		0.07001428	
Arl6ip5		0.06987286	
Rbis		0.069863416	
B230110C06Rik		0.06969145	
Sdk1		0.06964968	
Cnnm3		0.06951891	
Rab5b		0.069459885	
Tkfc		0.0694406	
Pik3ap1		0.06930275	
Txndc16		0.06910317	
Esam		0.06877248	
Zdhhc19		0.06873476	
Gja3		0.06860356	
Mir7059		0.068442576	
Scamp1		0.068414435	
Srp72		0.06841065	
Sft2d3		0.068403736	
Mir7067		0.06839986	
Prkar1b		0.06839184	
Prr15l		0.06821258	
Mir365-2		0.06820466	
Dgkz		0.06801447	
Cpa5		0.06795002	
Acox2		0.067411214	
Lrrn3		0.06736967	
Slc51b		0.06735144	
Rab44		0.067269675	
Tmem164		0.06725768	
Commd9		0.06722319	
1700051A21Rik		0.06714934	
Mir692-2		0.06709614	
Mir692-3		0.06709614	
Fut4		0.067082845	
Gm16223		0.06705615	
Btbd9		0.06705415	
Lig4		0.06700044	
Cd82		0.06699621	
Slc22a21		0.06684503	
Atp9a		0.06682964	
Nt5m		0.06676794	
Cyp1a1		0.06676061	
2310033P09Rik		0.066737525	
Rpl27a		0.066672504	
Mir331		0.066622585	
Gm13427		0.06630336	
AU021092		0.06624893	
Mug-ps1		0.06604146	
Pde4b		0.065962285	
Tnfsf14		0.065886654	
Dppa2		0.06588091	
Ensa		0.06578121	
Golgb1		0.065770976	
Ubac2		0.06572917	
Ecd		0.06567849	
Gcnt1		0.06566049	
Ferd3l		0.065604694	
Gm15706		0.065580554	
Rtf1		0.06547119	
Stmn1		0.06541236	
Rnf166		0.065285794	
Pla2g4a		0.065192975	
Serpina1e		0.06509827	
Dnajb8		0.06500547	
Ubd		0.06500547	
A930011G23Rik		0.064934514	
Gp2		0.06492021	
Tmem8		0.06483047	
Lrrc27		0.06481452	
Thap4		0.06476636	
Nr2e1		0.06469349	
Gucy2g		0.06465999	
Mrps33		0.0643039	
Ptpa		0.064093314	
Hcrt		0.063724734	
Smarca2		0.0636775	
Arnt2		0.06358391	
Mrap		0.06339156	
Mir125a		0.06331448	
Ephb1		0.06328952	
Polr1b		0.063151546	
E330013P04Rik		0.06296914	
Fgd1		0.06294613	
Rgs7		0.06288348	
Hspa1a		0.06268847	
Grcc10		0.06265225	
Gm7244		0.06245751	
Pex11b		0.06219774	
Gm13199		0.062187012	
Aamp		0.06216058	
1700123K08Rik		0.061982553	
Cntfr		0.061863568	
Ttc19		0.06160511	
Defb33		0.06156581	
Cpt1b		0.061449613	
Usp32		0.06137493	
Phip		0.061360713	
1700029H14Rik		0.06126335	
Fam117b		0.061093252	
Mlana		0.06090458	
Cdc14b		0.06089246	
Hmx2		0.060821027	
Gm29681		0.060694255	
Awat2		0.060579896	
Mcts2		0.060518045	
Fah		0.060479384	
Anxa6		0.060444444	
Mir6363		0.060398813	
Otog		0.06022792	
Sumf2		0.06015126	
Palm3		0.059649315	
Timd4		0.05956042	
Tmem120b		0.05944768	
Npc1		0.05932192	
Tmem176a		0.059234776	
Zfp638		0.059052303	
Yeats2		0.05900337	
Slc37a3		0.058906637	
Bmp2k		0.058887556	
Zswim1		0.05888674	
Mir1950		0.0587179	
Lbp		0.05852205	
Thtpa		0.058417227	
Tepp		0.05840323	
Zpbp		0.058205944	
Hao2		0.058090724	
1700036G14Rik		0.057982303	
Styxl1		0.05792717	
Sox9		0.057915658	
Atcay		0.05787761	
Csl		0.057706233	
Prom1		0.057669047	
Yy2		0.05758424	
Cdh13		0.057526965	
Myoz1		0.05751834	
Hook3		0.057498213	
Trpm2		0.05734191	
Rbm28		0.0573288	
Armh2		0.057129234	
Dmkn		0.056982428	
Gm4907		0.05688729	
Slc16a10		0.056804318	
Akr1c18		0.05673039	
Zc3h12d		0.05669494	
Calr4		0.056574363	
Rps16		0.05656976	
Tcn2		0.05647193	
Cyp2a4		0.056348052	
Casq2		0.056266982	
Zmat2		0.056207586	
Stra6l		0.056088325	
Obp2b		0.05603638	
Mslnl		0.056033976	
A230009B12Rik		0.056005493	
Abca8a		0.055876758	
Pck2		0.055838346	
Zfpm2		0.055792056	
Kdelr1		0.055788934	
Traf5		0.055751774	
Kcnmb3		0.055705	
Spata21		0.05556038	
Uhrf1bp1l		0.055419948	
Kif22		0.055348985	
Spink5		0.05533189	
Rax		0.0552672	
Ppfibp1		0.055258065	
Gpr157		0.055227257	
Scaper		0.054916207	
Slc25a30		0.05488741	
Prxl2b		0.05470644	
Rps13		0.05470433	
Gm5766		0.05463555	
Npy5r		0.05455313	
Pcyt1a		0.05439107	
Prkar2a		0.054111455	
Nps		0.054075293	
Tmem236		0.054044254	
Stard5		0.054032966	
Evi2		0.05368263	
Plac9b		0.053666204	
Gm9780		0.053666204	
Ptprd		0.053456575	
Ctsl		0.053425282	
Dnajc15		0.05331652	
Sh3bp2		0.05320081	
Has2os		0.053152826	
Lzts1		0.053065803	
Phlpp1		0.0530478	
Akap13		0.05292786	
Ntpcr		0.052912883	
Mir6417		0.052367598	
Igf2		0.05226729	
Mir687		0.052196525	
A730020M07Rik		0.052108947	
Mmp25		0.052097596	
Gpi1		0.05205452	
Cwf19l1		0.051960647	
Syngr1		0.05195825	
C2cd5		0.051943872	
5830417I10Rik		0.05171038	
Mast1		0.051684014	
Ctnna1		0.051663943	
Mir3470b		0.05166099	
Ercc6l2		0.05154033	
Gm29536		0.05142922	
Psen2		0.05134888	
Thegl		0.051321346	
Frs3os		0.051267017	
Mtfr2		0.05126427	
Lrrd1		0.051046263	
Tepsin		0.050870128	
Tspyl5		0.05063568	
Pnrc1		0.050608855	
Nabp1		0.050588433	
Zkscan1		0.050537787	
Slc2a13		0.05047268	
Tescl		0.050423745	
Cavin4		0.05041448	
Nkx1-1		0.050407138	
Elp3		0.050376926	
Mir486		0.050149526	
Slc17a9		0.050105304	
Nme9		0.050081216	
Mir8112		0.05002876	
Tmem116		0.05000175	
Mmrn2		0.049900033	
Mgat4e		0.049709182	
Dhrs4		0.04954454	
Lrrc6		0.04945503	
Paxx		0.04933255	
Patj		0.04932784	
Dnajb1		0.049261816	
Ndufs3		0.049121894	
Galntl5		0.04887091	
Zcchc2		0.048798308	
Flii		0.048695184	
Cenpm		0.04853904	
Snord33		0.0484681	
Tmod3		0.048255228	
Grxcr1		0.04774823	
Bmx		0.04769266	
Akap2		0.047564015	
Rpl23		0.04742754	
Erfe		0.047389362	
Gm17026		0.047386624	
Gm8615		0.047201663	
Cdr1os		0.046986397	
Abcg3		0.04683189	
A2ml1		0.04673989	
Nanos3		0.04658644	
Krt42		0.046554092	
Tagln3		0.04653101	
Egf		0.046406806	
Metap1d		0.046401367	
Ptprg		0.04636319	
Rps18		0.046270076	
4933433H22Rik		0.046214737	
Mrm2		0.04611764	
Ajuba		0.04606234	
Cfap45		0.04604263	
Ttpal		0.045797687	
Crlf3		0.045791086	
Cfi		0.045732733	
Rwdd2b		0.04569555	
Mir7023		0.04551938	
Nkg7		0.045508496	
Spag7		0.045274597	
Ap5s1		0.045128502	
Csnk2b		0.044881694	
Serpind1		0.04476705	
Ahcyl2		0.044708926	
Cct8l1		0.044702243	
Sp3		0.044633195	
Stum		0.044486087	
Vmn2r112		0.044378564	
Pdcd1		0.04430441	
Rfx8		0.0442482	
Plekhf1		0.044130858	
Pi4k2a		0.044124622	
Unc5c		0.044027224	
Chn1		0.04363539	
Lsm10		0.043440025	
Ect2l		0.043391775	
Tmem88b		0.043355413	
Nucb1		0.04326204	
Dda1		0.043183416	
Tjp3		0.043127332	
Rpf2		0.0430593	
Pank3		0.043045893	
Eipr1		0.042984236	
Cep135		0.04262624	
Hrh4		0.04262471	
4930509G22Rik		0.042617097	
Lsm2		0.04246568	
Gm4759		0.042361334	
Ccnj		0.042333577	
Ifi44		0.042267367	
Fam185a		0.042255122	
D730003I15Rik		0.042200312	
9630028I04Rik		0.042057324	
Arl10		0.041971423	
Patl1		0.04184049	
Zbtb41		0.041839857	
Chek2		0.041761883	
Rundc3b		0.041585956	
Blvrb		0.04152824	
3425401B19Rik		0.041447517	
Cln6		0.04135572	
AI839979		0.040940206	
Osbpl6		0.040901482	
Ints6		0.04088805	
Tdrd7		0.040865634	
Mrps15		0.040627867	
Gsdmc3		0.040522885	
Mir99ahg		0.04037551	
Trim3		0.040367592	
Fez2		0.040137623	
Brat1		0.03986779	
Sh2d4b		0.039814778	
Tbp		0.039796874	
Ptgs2		0.039748475	
Pes1		0.03974764	
Gm44502		0.03949096	
Ppib		0.039337218	
4930524O05Rik		0.039165337	
Upp2		0.03915447	
Hamp2		0.03893202	
6430584L05Rik		0.03891177	
Slc39a7		0.03881719	
4930519G04Rik		0.03818619	
Trappc5		0.03805971	
Cltc		0.037906278	
Apold1		0.03763315	
2210408F21Rik		0.037582744	
Susd1		0.037455577	
Rbm7		0.0372007	
Ndufa4		0.036981713	
Tmod1		0.036978804	
Neo1		0.036829665	
Guf1		0.036796954	
Entpd4		0.036692124	
Tex19.1		0.036670048	
Gm31579		0.036620177	
1700007L15Rik		0.036597382	
Srrm4		0.036588617	
6820408C15Rik		0.036563773	
Entpd4b		0.036551893	
Bmp3		0.036456607	
Drosha		0.036320236	
Heatr6		0.03622557	
Arf1		0.036220007	
Rpl32l		0.036105428	
Ap3m2		0.036095038	
C230037L18Rik		0.036092002	
Trnau1ap		0.036016773	
Crip3		0.03591978	
Defb10		0.03591915	
Tcf23		0.035697937	
Pnma1		0.03563897	
Rps19bp1		0.035627294	
Vps33b		0.035514932	
Ddx39b		0.03546834	
Lars2		0.035429887	
Mocos		0.035427265	
Fam120b		0.035349846	
Ecm1		0.035296593	
Bend3		0.035094667	
Rps27a		0.03500068	
Gm9926		0.034913998	
Aqp8		0.034790877	
Gclm		0.03456101	
Slc25a26		0.034487158	
Arhgef25		0.034476317	
Slc30a2		0.034279298	
Gm20750		0.03426147	
Mir361		0.034102824	
Dcpp1		0.034099165	
Tex36		0.03408582	
Gm11520		0.03395482	
Smim18		0.033632897	
Galk1		0.033548247	
Fmnl1		0.03351722	
Slamf9		0.03348687	
D030056L22Rik		0.033439245	
Ppp1r13b		0.033418927	
Timp2		0.033232644	
Gm2192		0.033105288	
Mir7668		0.03304723	
Amn		0.033038568	
Gm839		0.032931574	
Crebl2		0.032905865	
Mir7069		0.032893382	
Sco2		0.03285866	
Larp4		0.032854278	
Naf1		0.032837804	
Snord87		0.032573584	
Ifitm10		0.03256782	
Hspb8		0.03254227	
Cfap206		0.03247157	
Crlf1		0.032342095	
Krtap28-13		0.03228613	
Rwdd4a		0.03227207	
Gm7788		0.032055125	
P2ry2		0.031917382	
Prickle3		0.031759594	
Gm14317		0.031708453	
P3h4		0.03152152	
Apobec2		0.031434815	
Golga1		0.031277236	
Stat3		0.031241927	
Ing4		0.031225173	
Smo		0.031208025	
Pln		0.030977603	
Kcnab2		0.030904945	
Caprin1		0.030815488	
Cldn18		0.030698162	
Prdx6b		0.030695982	
4931428L18Rik		0.030695982	
Prm3		0.03069388	
1700034J05Rik		0.03069388	
D14Ertd670e		0.030691775	
Gm19276		0.030691775	
Olfr71		0.030691775	
Olfr1423		0.030691775	
Scgb1b30		0.030691775	
Krt33b		0.030691775	
Olfr123		0.030691775	
Gm12128		0.030691775	
Mir3092		0.030691775	
Olfr114		0.030691775	
Ccr3		0.030691775	
Pou4f2		0.030691775	
Mir721		0.030691775	
Olfr875		0.030688735	
Adam29		0.030688735	
Platr4		0.030688735	
4933425B07Rik		0.030688735	
Olfr1330		0.030685697	
Wap		0.030683203	
Ptges		0.03060524	
Adgrv1		0.030549955	
Mascrna		0.030298552	
Gm12371		0.029968675	
Mlec		0.02981118	
Hnrnpd		0.029807014	
Lzts2		0.02968895	
Adgrf2		0.029561972	
Ghr		0.02933635	
Slc9b2		0.029315472	
Nxn		0.029170226	
Mrpl3		0.02912486	
Hhipl2		0.029082304	
Smad2		0.0290069	
Fam166b		0.02864729	
Trim80		0.028635211	
Gm15412		0.028290106	
Numb		0.02828805	
Cdh10		0.02819769	
H2bc9		0.028188946	
Slx1b		0.027910432	
Glis3		0.02773268	
Ube2h		0.027718319	
Tmem246		0.027498491	
Hoga1		0.027360413	
Vmn2r27		0.027286338	
Pwwp2a		0.027283888	
Gm12381		0.026954036	
Zfp810		0.026728077	
H2-T10		0.026679294	
Mgat1		0.026620165	
Alpk3		0.026597662	
Nr3c1		0.026579963	
B3galnt2		0.02653874	
Orm2		0.026287673	
AI429214		0.026273606	
Diaph1		0.026174618	
Saa2		0.026138904	
Chkb		0.025927931	
Prtg		0.025878584	
Sp140		0.02568251	
Arfrp1		0.025591483	
Lsamp		0.025521839	
Btn2a2		0.025332948	
Bms1		0.025302304	
Gm20383		0.02471516	
Trim44		0.024629204	
Cul7		0.02454992	
Zfp644		0.024526209	
Mir138-1		0.024483055	
Prkcd		0.024349505	
Msra		0.024347963	
Spata4		0.024322147	
Fgf8		0.024308763	
Stac2		0.024262732	
Dnase1		0.023993505	
Tmem229b		0.023940163	
Osmr		0.023759484	
Snx22		0.0236871	
Vmn2r15		0.02362463	
Nfam1		0.023576528	
Vrk1		0.023385722	
Tmco5		0.023347192	
Gm21190		0.02315883	
Mab21l2		0.022873182	
Sgsm3		0.022841292	
Alg6		0.022803588	
4930565N06Rik		0.022767333	
Nupl1		0.022705816	
Ebag9		0.022693733	
Dock9		0.022519883	
Mir1247		0.022508536	
Dmd		0.02244767	
Trp53cor1		0.022383822	
Gm16294		0.022326557	
Rhoq		0.022286532	
Ocrl		0.022256587	
1700028J19Rik		0.02225346	
Mir208b		0.02221764	
Mir6995		0.022192284	
Mir6951		0.022087649	
Rims3		0.021785296	
Pbp2		0.021759633	
Morc3		0.021433165	
6430548M08Rik		0.021286137	
Gm4779		0.021203235	
Fam32a		0.020868458	
Insm2		0.02079527	
Mir697		0.020716248	
Mir1960		0.0206575	
3100003L05Rik		0.020542854	
Rab3c		0.020253042	
Gm19774		0.020095143	
Ska3		0.019994974	
Mir6898		0.019980954	
Lrrc46		0.019915832	
C4b		0.019909956	
Ttll3		0.019802231	
Ciapin1		0.01962344	
Prob1		0.019428521	
Gcnt4		0.019421041	
Cd52		0.019389063	
Ace2		0.019318106	
Elovl1		0.019046588	
Il1rapl1		0.01899322	
Zwilch		0.018838	
Tmem39b		0.018813506	
Nckipsd		0.018773377	
Raly		0.018734971	
Impg1		0.018691141	
Ptcra		0.018674819	
Gm10364		0.01866875	
Clec2i		0.018631618	
Prkcz		0.018597784	
Clip1		0.018525608	
Trim17		0.01834714	
Fam83b		0.018304748	
Fam76b		0.018229615	
Mir6943		0.017969737	
Arhgap19		0.017921228	
Rac1		0.017915362	
Slfn9		0.017750889	
Dhrs1		0.017683683	
Lctl		0.017621856	
Hs3st5		0.017592186	
A730006G06Rik		0.017537817	
Mex3b		0.017295737	
Ino80		0.017274575	
Satb2		0.01727291	
Ints9		0.01695823	
Spag6l		0.016750986	
Atp11a		0.016749734	
Gm20611		0.016603291	
Mir6516		0.016600775	
Tcap		0.01655472	
Dppa5a		0.016464697	
Gab1		0.01640686	
Ppox		0.016335722	
Kank4os		0.016286777	
Ccr2		0.016219718	
Snord58b		0.016163886	
4930425O10Rik		0.016039407	
Slc36a4		0.01602252	
Btbd19		0.015980862	
Gp9		0.015668651	
Gtf3c4		0.015657509	
Setdb1		0.015625533	
Mir1943		0.015461429	
Eef1akmt4-ece2		0.015390101	
Supt7l		0.015383171	
1810041H14Rik		0.015351478	
Gm19583		0.015261717	
Slc31a2		0.015205375	
Mthfd1l		0.015006972	
Cela2a		0.015004594	
Acsf2		0.014815758	
1700071M16Rik		0.014680559	
Mindy2		0.014585364	
Ybx2		0.014488926	
Kcnj15		0.014401862	
Ifi209		0.014309397	
Pomgnt2		0.014268514	
Zfp972		0.014136388	
9830166K06Rik		0.014100032	
Ptgs1		0.014030028	
Zfp940		0.013896213	
Dmc1		0.013874167	
Loxl1		0.013798495	
Marveld1		0.013766575	
Bud23		0.0133588575	
A130030D18Rik		0.013310206	
Gm20939		0.013264852	
Slc12a8		0.013225734	
Slc6a1		0.013126586	
Sphk1		0.01301358	
Sp8		0.013011994	
Gm9732		0.012949786	
Atp5pb		0.012896256	
Cemip		0.012870743	
Tmem163		0.012830174	
Cutal		0.012825779	
Dnah3		0.012819624	
Hnrnpk		0.012735883	
Dusp10		0.012725945	
Tubd1		0.0126323225	
Rap2c		0.012510367	
Chtop		0.012498202	
Trmt9b		0.012431179	
Gprasp2		0.0122329565	
Hs3st3a1		0.012145711	
Ankub1		0.012122223	
Tenm2		0.012093291	
Olig1		0.012071926	
Pcdhb13		0.012027803	
Elf4		0.012008515	
Gm31465		0.01181228	
1110008P14Rik		0.011651558	
Glmp		0.011525586	
Slitrk4		0.011499334	
Ipo9		0.011432222	
Slc25a54		0.011188517	
Ecrg4		0.010971065	
Ccp110		0.010873537	
Gm10654		0.010767073	
BC035044		0.010567253	
Ifit2		0.010488247	
Mir7655		0.010366245	
Cenpb		0.010352702	
Palmd		0.010349665	
Traf7		0.010327011	
Ufsp1		0.010252431	
Slit2		0.010168777	
Upk2		0.010065177	
Mir1258		0.009947858	
Gm2832		0.009798402	
Nppa		0.009729086	
Car14		0.009683448	
D230017M19Rik		0.009650225	
Gm5565		0.009515032	
Gne		0.009449365	
Fbxl6		0.009379913	
Cyp2c65		0.009223701	
1700049E17Rik1		0.008926248	
1700049E17Rik2		0.008926248	
Mrpl21		0.008797618	
Blk		0.008762294	
Zar1		0.008147401	
Ubn1		0.0080788825	
Csrnp2		0.008007822	
Tmprss2		0.007962462	
Lamb1		0.007940061	
Mir6928		0.00789103	
Dnah8		0.007879007	
5330416C01Rik		0.007854658	
E130018N17Rik		0.007787556	
Olfr510		0.0077373376	
4930447A16Rik		0.007441513	
Anapc11		0.00739858	
Ccr6		0.0073376545	
Cacng5		0.0073312814	
Disp2		0.007327858	
Stx1a		0.0072979974	
1700019A02Rik		0.007237559	
Col6a1		0.0071635395	
1700010N08Rik		0.007085134	
Tcl1b2		0.007006163	
Mir1969		0.006920003	
Gsdmcl-ps		0.006890025	
Plg		0.006844953	
Pabpc4		0.0068174996	
Samd10		0.006721698	
Zfp846		0.006712058	
Noc4l		0.0066025583	
Cd84		0.006558479	
Hes1		0.0065338537	
Ndufa7		0.0064846734	
Tarm1		0.006262766	
Mmut		0.00622599	
Krt73		0.006212328	
Pax4		0.0061769504	
Gm3772		0.0060864286	
Trim55		0.005957347	
Mir133c		0.005935836	
Relt		0.005777423	
Slc17a3		0.005762527	
Wfdc2		0.0057329675	
Mir598		0.0057294443	
Platr26		0.0057016024	
Senp1		0.0056695165	
Cyct		0.0056219916	
Platr5		0.005619069	
Mir6960		0.005599061	
Rhox13		0.005566174	
Mir6371		0.005530328	
Snora15		0.0054119043	
Gja6		0.005317926	
Mir875		0.005309431	
Serpina7		0.005279181	
Nom1		0.0052634403	
Enc1		0.0052313637	
Ttc39d		0.0052152425	
Mageb2		0.0051489095	
Mageb1		0.0051489095	
Cga		0.0051307566	
Tsga8		0.0050967843	
4930425K10Rik		0.0050931573	
Gm33035		0.0050881645	
R3hdml		0.0050525074	
Krt83		0.0050192145	
Hoxb13		0.004929846	
Tbx5		0.0048885997	
Lcn8		0.0048801573	
Rad54b		0.0048742136	
H2-Ea		0.0048547066	
4933406F09Rik		0.004835358	
Chia1		0.004799402	
Best3		0.0047698016	
Fam3b		0.004727164	
Ppp1r14bl		0.0047232257	
Gdf3		0.0046879333	
4933404K13Rik		0.0046474026	
Dnajc6		0.0046010623	
Gcm2		0.0045630047	
Defb14		0.004556733	
4930553E22Rik		0.0045477287	
Mup15		0.0045269933	
Lats2		0.0044776862	
Mir224		0.004463343	
Lrrc74a		0.0044395374	
Acer1		0.004439041	
4930453H23Rik		0.004437667	
Pde1c		0.004374297	
Olfr5		0.004347558	
Gm19784		0.0043207924	
Mir181b-2		0.0043171844	
4921515E04Rik		0.004313454	
Pabpc2		0.0042973324	
Gm11917		0.0042970777	
Gm5627		0.0042963917	
AA545190		0.004296356	
Rhox8		0.0042961463	
Krtap4-16		0.0042960453	
Mir6414		0.0042956	
Gm10823		0.0042953384	
Cby2		0.0042952555	
Krt4		0.0042952555	
Foxd3		0.0042952504	
Dynap		0.0042946637	
Hyal5		0.0042946637	
Mir18b		0.0042946013	
Mir7667		0.0042946013	
Gm5414		0.0042946013	
Crx		0.0042944048	
1700015G11Rik		0.004294322	
Rhox12		0.004294322	
Mir7214		0.004294301	
Smim31		0.004294292	
4930440I19Rik		0.0042935167	
Olfr750		0.0042935167	
Tmprss11d		0.0042934553	
Prodh2		0.0042933905	
Cfhr3		0.0042933873	
Gm7168		0.004293384	
Olfr667		0.004293384	
Vmn1r183		0.0042933505	
Vmn1r180		0.004293343	
4930527G23Rik		0.0042933254	
Gm10280		0.0042933254	
2210010C04Rik		0.004293319	
Mir8110		0.0042932383	
Olfr315		0.004293179	
Fthl17f		0.004293179	
Abo		0.004293179	
Olfr1359		0.004293179	
Sppl2c		0.004293168	
1700067G17Rik		0.0042931642	
Olfr743		0.0042931642	
Tcstv1		0.0042930827	
Gm3409		0.004292575	
Defb43		0.0042920373	
1700109G15Rik		0.0042920373	
Mir3475		0.0042920373	
Mir128-2		0.0042920373	
Scgb2b2		0.0042920373	
Gm29685		0.0042919773	
Krtap2-4		0.0042919773	
Mir340		0.0042919773	
Cypt15		0.0042919773	
Olfr1396		0.0042919773	
4932415M13Rik		0.004291788	
Mir7213		0.004291786	
Hbb-bh1		0.004291765	
Zc2hc1b		0.0042917063	
Slc13a2os		0.0042917063	
4930407I19Rik		0.0042917063	
Cyp11b1		0.0042917063	
Slc6a18		0.004291692	
1700003P14Rik		0.004291692	
Magea10		0.00429168	
Slc22a27		0.0042916564	
Olfr1375		0.0042916564	
Pitx2		0.0042916564	
Btbd35f4		0.0042916564	
Ceacam14		0.0042916564	
4930438E09Rik		0.0042916564	
AU015791		0.0042916564	
Btbd35f3		0.0042916564	
Olfr96		0.0042916564	
Gm5930		0.0042903633	
Rnase2a		0.0042903493	
Prf1		0.0042901784	
4930532M18Rik		0.0042898534	
Gm13752		0.0042898534	
Gm51278		0.0042898534	
Sftpd		0.0042898534	
Serpinb9h		0.0042898534	
Mir767		0.0042898534	
Ppp1r27		0.0042898534	
Vmn1r85		0.0042898534	
Ubtfl1		0.0042898534	
Vmn1r30		0.0042898534	
Gm20110		0.0042898534	
BC061237		0.0042898534	
Vmn1r88		0.0042898534	
9330182O14Rik		0.0042898534	
Olfr121		0.0042898534	
Gm21276		0.0042898534	
Gm5833		0.0042898534	
Sox5os3		0.0042898534	
Mir20b		0.0042898534	
Olfr704		0.0042898534	
Fnd3c2		0.0042898534	
Sult1b1		0.0042898534	
Dmrtc1c1		0.0042898534	
Dmrtc1c2		0.0042898534	
Tmem238l		0.0042898534	
Tff2		0.0042898534	
Etd		0.0042898534	
Pou5f1		0.0042898534	
Btbd35f2		0.0042898534	
Vmn2r13		0.0042898534	
1700022A21Rik		0.0042898534	
Btbd35f10		0.0042898534	
4933400B14Rik		0.0042898534	
Gm12440		0.0042898534	
Gm29682		0.0042898534	
Gm27162		0.0042898534	
Cst13		0.0042898534	
Mir7241		0.0042898534	
Esp8		0.0042898534	
Hus1b		0.0042898534	
Olfr215		0.0042898534	
Mir34c		0.0042898534	
Clec2e		0.0042898534	
Ifi214		0.0042898534	
Defb22		0.0042898534	
Btbd35f11		0.0042898534	
Ftdc1		0.0042898534	
Gm51269		0.0042898534	
Gm20901		0.0042898534	
Btbd35f26		0.0042898534	
Gm51271		0.0042892788	
4933440M02Rik		0.0042890753	
Tssk5		0.0042890753	
Rergl		0.004288962	
Iqcf4		0.0042886944	
Slc22a22		0.0042883973	
1700017L05Rik		0.0042878026	
1700026F02Rik		0.0042878026	
Nlrp5		0.0042878026	
Lce1f		0.0042878026	
Gpx5		0.0042878026	
Mir223		0.0042878026	
1700031L13Rik		0.0042878026	
Barx1		0.0042878026	
Msmb		0.0042878026	
Prg2		0.0042878026	
Ccr4		0.0042878026	
1700066C05Rik		0.0042878026	
Mir452		0.0042878026	
Slc36a1os		0.0042878026	
Mir701		0.0042878026	
1700126H18Rik		0.0042878026	
Smtnl1		0.0042878026	
Ctsll3		0.0042878026	
1700010I02Rik		0.0042878026	
1700069P05Rik		0.0042878026	
Il17a		0.0042878026	
Gja10		0.0042878026	
Btnl2		0.0042878026	
Dpep3		0.0042878026	
Gm4278		0.0042878026	
Mir7683		0.0042878026	
Lrcol1		0.0042878026	
Ly6g6c		0.0042878026	
Cst12		0.0042878026	
Vmn2r25		0.0042878026	
Gm4871		0.0042878026	
D1Pas1		0.0042878026	
Gata5		0.0042878026	
Gm32693		0.0042878026	
Taar4		0.0042878026	
Mrgprg		0.0042878026	
Olfr1129		0.0042878026	
Olfr283		0.0042878026	
Mir192		0.0042878026	
Gm20871		0.0042878026	
AA792892		0.0042878026	
Crisp3		0.0042878026	
Defb35		0.0042878026	
Defb7		0.0042878026	
Mrgpra2b		0.0042878026	
Mrgpra1		0.0042878026	
Serpinb9g		0.0042878026	
Spink2		0.0042878026	
4933416E03Rik		0.0042878026	
Skint9		0.0042878026	
Krtap12-1		0.0042878026	
Mir6391		0.0042878026	
Gm550		0.0042878026	
1700095A21Rik		0.0042878026	
4930429F11Rik		0.0042878026	
Tbpl2		0.0042878026	
Olfr722		0.0042878026	
Btbd35f18		0.0042878026	
4930548J01Rik		0.0042878026	
Fshb		0.0042878026	
C630028M04Rik		0.0042878026	
Btbd35f16		0.0042878026	
Olfr1128		0.0042878026	
Lalba		0.0042878026	
Tex43		0.0042878026	
Gm11538		0.0042878026	
Olfr10		0.0042878026	
Clec4f		0.0042878026	
Krt72		0.0042878026	
Mir7076		0.0042878026	
Hoxb6		0.0042878026	
Sult3a1		0.0042878026	
Btbd35f1		0.0042878026	
Mir6412		0.0042878026	
Ces1c		0.0042878026	
Klrb1-ps1		0.0042878026	
Mir7232		0.0042878026	
Olfr1508		0.0042878026	
Olfr557		0.0042878026	
4930554C24Rik		0.0042878026	
Il3		0.0042878026	
9530014B07Rik		0.0042878026	
1700034E13Rik		0.0042878026	
Olfr77		0.0042878026	
Fsip2l		0.0042878026	
Stfa2l1		0.0042878026	
Mrgpra2a		0.0042878026	
Taar5		0.0042878026	
Slc7a12		0.0042878026	
Nlrp9b		0.0042878026	
Taar3		0.0042878026	
Defb13		0.0042878026	
Cma1		0.0042875926	
Aknad1		0.0042868913	
Ffar1		0.0042868913	
Prss37		0.0042868913	
Akr1d1		0.0042868913	
Mir6337		0.0042868913	
Spinkl		0.0042868913	
Gtsf2		0.0042868913	
2810471M01Rik		0.0042868913	
Lypd8		0.0042857677	
1700017N19Rik		0.004285732	
Cd1d2		0.0042852783	
4930511E03Rik		0.0042848405	
Krtap5-4		0.0042848405	
Krt35		0.0042848405	
Skint11		0.0042848405	
4930539C22Rik		0.0042848405	
1700060C16Rik		0.0042848405	
Doxl1		0.004284027	
Rbm46os		0.0042839292	
Agr2		0.0042839292	
Crisp2		0.0042839292	
Sbp		0.0042839292	
Stra8		0.0042839292	
F13b		0.0042839292	
