,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Ptgs2,45.25185205,1.070989334,0.275681733,3.88487595,0.000102382,0.053056706
Slc15a3,106.1027154,0.837684854,0.215389392,3.889164852,0.00010059,0.053056706
Irf7,102.7591997,0.695691109,0.179593126,3.873706782,0.000107192,0.054341873
Ifi205,11.08744065,2.577471244,0.674820017,3.819494351,0.000133726,0.066350621
BC013712,41.02628596,0.885743367,0.233479177,3.79367179,0.000148436,0.072115084
Ccrl2,31.68918042,0.820293461,0.221288139,3.706902079,0.00020981,0.099852442
Lyz2,448.4266976,1.073820503,0.291528985,3.683409057,0.000230135,0.107335156
Cxcl10,66.18312349,2.37616444,0.648261527,3.665441093,0.000246913,0.112902016
Ifi204,8.468635647,1.960050496,0.538950443,3.636791693,0.000276055,0.123800049
Mfsd1,529.027013,0.173707796,0.048031968,3.616503819,0.000298609,0.131384786
Icam1,127.1156714,1.142217226,0.316257678,3.611666391,0.000304236,0.131384786
Oas1g,7.768510777,1.538425827,0.427202093,3.601166409,0.000316793,0.134320112
Pf4,21.35568434,0.983006514,0.274334173,3.583244852,0.000339352,0.141315965
Csf2rb,40.77914966,0.933490441,0.26195833,3.563507369,0.000365932,0.146341896
Oas3,14.23918778,1.77496536,0.498525511,3.560430352,0.000370248,0.146341896
Folr2,30.14617142,0.733570503,0.205651272,3.567060364,0.000361008,0.146341896
Ms4a7,10.86326128,1.317364059,0.370888386,3.5519151,0.000382438,0.148640995
Ccl7,7.083469409,1.863972723,0.529039674,3.523313683,0.000426187,0.15907905
Ipo11,711.0315543,-0.176877177,0.050233487,-3.521100925,0.000429759,0.15907905
Anxa1,36.4553199,0.862981571,0.244981647,3.522637645,0.000427275,0.15907905
Cd274,62.06349813,0.85056936,0.242504313,3.507440135,0.00045244,0.160524611
Isg15,65.68504892,0.685757378,0.195344682,3.510499347,0.000447266,0.160524611
Lrrc32,138.9462708,0.388084597,0.110680831,3.506339735,0.000454315,0.160524611
Gm4902,13.87428248,1.236950787,0.35401941,3.494019683,0.000475806,0.163173448
Capg,96.85690524,0.605126359,0.173170114,3.494404114,0.000475121,0.163173448
Aoah,11.57279432,0.970165798,0.278086631,3.488717861,0.000485343,0.164031911
Tarm1,2.976074995,2.49424273,0.718040501,3.473679726,0.000513373,0.171026687
Mndal,6.688373221,2.450046148,0.708043521,3.46030445,0.000539565,0.174759098
Gm5643,81.13583809,-0.416611657,0.120381311,-3.460766911,0.000538639,0.174759098
Gpr156,28.23964297,-0.570156441,0.164996906,-3.455558377,0.000549154,0.175428457
Mpl,7.911194284,-1.245052379,0.363460775,-3.42554813,0.00061356,0.193354382
Itgb2,182.6183827,0.341948311,0.100412129,3.405448257,0.000660555,0.204976897
Anpep,90.4386115,0.425943583,0.125189951,3.402378396,0.000668021,0.204976897
Gatc,853.5688691,0.14648871,0.043129068,3.396519222,0.000682488,0.206696256
Gm16432,10.50403862,1.003439955,0.296897424,3.379752987,0.00072551,0.208875231
Fam26f,15.38809716,1.52011016,0.449461599,3.382069044,0.000719421,0.208875231
LOC100861702,3.225657556,-3.392038545,1.00331136,-3.380843356,0.000722637,0.208875231
Ears2,122.5118355,-0.286209984,0.084544122,-3.385332723,0.00071092,0.208875231
Gm10499,5.142973262,-2.928643694,0.876139076,-3.342669873,0.000829766,0.235977214
Pyhin1,6.105973024,2.212090488,0.665592791,3.323489253,0.000888988,0.248694221
Hk3,70.06654623,0.666712253,0.200746685,3.321161956,0.000896435,0.248694221
Csf2rb2,41.89214482,0.881487408,0.265926055,3.314783911,0.00091714,0.248694221
Usp18,31.3345397,0.788493741,0.237685557,3.317381799,0.000908654,0.248694221
Parp14,69.16973416,0.653160139,0.198086892,3.297341543,0.000976047,0.258652539
Nr5a1,4.538694536,-1.774035419,0.537726868,-3.299138511,0.00096982,0.258652539
Gm6202,74.33378462,-0.691403435,0.210256226,-3.288385066,0.001007639,0.264024107
Mapk12,201.2313841,-0.324169416,0.100599061,-3.222390089,0.001271259,0.329397407
Il2rg,25.47575481,0.665364072,0.206899278,3.21588398,0.001300434,0.333254061
Tmprss6,50.17690763,-0.568221177,0.177354354,-3.203874968,0.001355913,0.343694588
