"","genes","logFC","logCPM","F","PValue","FDR"
"11555","ENSMUSG00000007591",1.37875794973447,-0.949076814222709,3.90248632798089,0.0556239287024885,0.517829335964383
"11556","ENSMUSG00000002329",-0.0701215902503112,5.02108297094334,0.397432497240283,0.532249283249606,0.856397468358954
"11557","ENSMUSG00000010376",-0.203856247164004,6.80062149508367,1.65138034405346,0.206667948351218,0.664958990962534
"11558","ENSMUSG00000002326",-0.0141901426420661,4.64431447364183,0.0149401163390752,0.90337108223443,0.976301037133237
"11559","ENSMUSG00000007589",-0.15425929584706,4.77107561327769,2.17466616227674,0.148663759771526,0.613029211642136
"11560","ENSMUSG00000040472",-0.110778804491964,5.5019953383529,1.33978800207997,0.254405933502094,0.704405667266794
"11561","ENSMUSG00000002332",-0.159921358251957,5.78336698929341,2.11631222559701,0.154074146596271,0.617735757445659
"11562","ENSMUSG00000019297",0.0228551811428766,3.91540208209148,0.0506423520243706,0.823173618246501,0.957046711236214
"11563","ENSMUSG00000022219",0.109063705258368,2.18070253220161,0.351077920061045,0.557067133042187,0.866616287427461
"11564","ENSMUSG00000022220",0.118657382067602,2.19122894928479,0.46811062918358,0.498072927177041,0.841773336307182
"11565","ENSMUSG00000023411",0.214142315866343,1.45153944813184,0.645936121485616,0.426645168015211,0.808845639250374
"11566","ENSMUSG00000075592",-0.0639080675716705,4.62802738976343,0.200017639070377,0.657284532527794,0.904312996134823
"11567","ENSMUSG00000047153",-0.0807093098915044,6.04449646161198,0.859559885408592,0.359802962318297,0.775116559979311
"11568","ENSMUSG00000022223",-0.0826390218269282,6.2458801524697,0.527908159924278,0.472008141589756,0.831088110986
"11569","ENSMUSG00000058581",1.150736332757,-0.868371408299466,1.79131641674338,0.188841062878454,0.651267289724966
"11570","ENSMUSG00000064128",-0.466669752704059,1.1298302929811,3.02711480520905,0.0901029136519819,0.564897264879102
"11571","ENSMUSG00000054509",-0.468577728151659,2.57245427216361,8.60558305041713,0.00569393738589816,0.457756028450327
"11572","ENSMUSG00000079184",-0.186783481864929,4.85629716295006,4.19074188733849,0.0477143407355393,0.511338999725477
"11573","ENSMUSG00000097743",-0.262080827445644,3.60740481618278,1.67649330253656,0.203323038606914,0.662119479213513
"11574","ENSMUSG00000021938",0.01646347954642,4.93368516869335,0.044324447111658,0.834393294330061,0.958742904082746
"11575","ENSMUSG00000040123",0.0236821335045505,4.44380561693894,0.0603702329492968,0.807254290212556,0.951751398992237
"11576","ENSMUSG00000100017",0.228279481589496,1.95135629069631,1.15396314411278,0.289598843338602,0.730520534365592
"11577","ENSMUSG00000021945",-0.0887733284467416,4.96405800960895,0.678194204033749,0.415426735213305,0.80307103808617
"11578","ENSMUSG00000046352",0.555889298364315,2.57806024041343,7.15016355854388,0.0110471198766719,0.457756028450327
"11579","ENSMUSG00000089840",-0.443023313197001,-0.571143280116425,1.05082576285458,0.311897825086404,0.745389433069866
"11580","ENSMUSG00000040055",0.0288836693686215,5.10715269200173,0.0470604339318381,0.829437990190912,0.958303519554561
"11581","ENSMUSG00000021947",-0.0965113898176996,3.41167980614558,0.381894390818043,0.540333997939284,0.859278118811845
"11582","ENSMUSG00000040040",-0.256016527102912,3.60701185198893,4.21142071965736,0.0471965315397947,0.510557393985168
"11583","ENSMUSG00000086486",0.0161571634659059,1.79699842235671,0.00612647178437276,0.938028887819249,0.984800015206208
"11584","ENSMUSG00000050222",0.113527389003978,5.35433896006726,1.0926929623968,0.30258058206718,0.740005640037772
"11585","ENSMUSG00000021951",-0.1101532444073,3.98285683220492,0.510695754546801,0.479272211927615,0.835213270937044
"11586","ENSMUSG00000021952",-0.126366364840205,2.93709799455738,0.572749678169237,0.453906854966885,0.821790733251663
"11587","ENSMUSG00000021959",-0.0527041973208327,3.6406863831281,0.205273304134916,0.653113716393839,0.903350195530204
"11588","ENSMUSG00000021963",-0.056340740951645,6.25630766659809,0.58208745580319,0.450278076858781,0.820313285481642
"11589","ENSMUSG00000021965",-0.429877514475894,-0.374215222090475,0.700075337125217,0.408069674893051,0.799090229169913
"11590","ENSMUSG00000021967",-0.157060681181283,5.08964056475923,1.30852661177743,0.259926057454644,0.709154053122967
"11591","ENSMUSG00000021969",0.0356344049147854,5.72687774774286,0.0444080382366056,0.834239564739013,0.958742904082746
"11592","ENSMUSG00000021973",0.0754502617209634,4.53421410855075,0.566650732230923,0.456302296985793,0.822747108710985
"11593","ENSMUSG00000097303",-0.106942682383534,-0.370822651550794,0.040757089933633,0.841100974770957,0.961272927293226
"11594","ENSMUSG00000021974",0.17120586936402,4.35758175322115,1.06543713681168,0.308603250862491,0.743158029610927
"11595","ENSMUSG00000059835",0.0245380515838247,1.4724580789409,0.00803909686149104,0.929034753378921,0.982923359142329
"11596","ENSMUSG00000035469",-0.259269968957668,4.98074472143346,5.60488661071887,0.0231879941900228,0.472657914775881
"11597","ENSMUSG00000091649",0.684615807659965,-0.725517083335559,1.72187825964296,0.197443460301753,0.658713010205285
"11598","ENSMUSG00000068245",0.078760038344349,-0.482388363375525,0.0259405755847384,0.872911877201235,0.96833304080223
"11599","ENSMUSG00000091144",-0.0288139779844493,-0.756239637193874,0.00229073298445976,0.962081060577713,0.989764552861072
"11600","ENSMUSG00000071350",0.140192606092892,0.999706377579679,0.226585179166157,0.636834777263851,0.897092430074181
"11601","ENSMUSG00000021981",-0.207795656856237,4.5297322021736,1.01143965273596,0.321016990942136,0.751567372015798
"11602","ENSMUSG00000021982",0.0227427000761669,5.47053844378498,0.107651657415475,0.74466243793498,0.933515666426481
"11603","ENSMUSG00000044461",0.133929208377256,2.46694770630225,0.386312722578921,0.538012082595215,0.858245612820769
"11604","ENSMUSG00000021983",0.0835503375111521,5.20651225749252,0.329669656281813,0.569289004112162,0.870515151181079
"11605","ENSMUSG00000114593",0.203050993823154,2.51134352708107,0.292782871549808,0.591649369244337,0.880634576101832
"11606","ENSMUSG00000114797",-0.099072282925299,4.59575618044874,1.0415799312569,0.314006936945051,0.747520008098156
"11607","ENSMUSG00000114584",-0.116503445613356,1.22421606134114,0.16109244846752,0.690435490005348,0.914951677074126
"11608","ENSMUSG00000021987",-0.119360179380443,5.93887839384779,2.22261104897645,0.144384449963254,0.609157302629127
"11609","ENSMUSG00000021986",-0.110596598381022,5.49690754005304,0.95094921471565,0.335739530789056,0.760365572021171
"11610","ENSMUSG00000021990",-0.0599704180460368,4.93043702920116,0.252340320684999,0.618375185800852,0.890749371398894
"11611","ENSMUSG00000021993",0.184850731232426,4.55084516552006,3.29804456871781,0.0773803389409041,0.550924221354146
"11612","ENSMUSG00000060548",0.0856681582846905,4.98833023280247,0.437725254049952,0.512275812315839,0.847557707219392
"11613","ENSMUSG00000048279",-0.0853435092598797,4.79495267163341,0.518342554619318,0.476022372130452,0.833617003515294
"11614","ENSMUSG00000035296",1.36702965264908,-0.576473771176298,2.70973465610305,0.108111618101866,0.582385501590354
"11615","ENSMUSG00000043157",-0.712717714304696,-0.532015339872621,3.23220885793708,0.0802751451033446,0.554764973227751
"11616","ENSMUSG00000021928",0.0330592443714184,3.74093967463777,0.0907655253918647,0.764873902931036,0.938192531306931
