"","B2101","B2102","B2103","B2104","B2105","B2111","B2112","B2113","B2115"
"ENSMUSG00000108778",8.76122877132941,13.0058432499557,26.305475056198,18.0467542276474,18.6502732433111,19.5012815380991,24.6144979475059,27.3147140499636,3.12584414973266
"ENSMUSG00000108513",10.5134745255953,10.2188768392509,11.4371630679122,16.0415593134644,12.4335154955407,9.3266998660474,21.7743635689476,6.82867851249091,8.33558439928708
"ENSMUSG00000108530",21.9030719283235,27.869664107048,12.5808793747034,21.054546598922,33.57049183796,15.2618725080776,23.6677864879865,11.706306021413,11.4614285490197
"ENSMUSG00000097756",97.2496393617564,102.188768392509,109.796765451957,114.296110108434,145.472131297827,102.593698526521,93.7244344924265,80.9686166481065,111.488441340465
"ENSMUSG00000070509",1341.34412489053,1308.01623542412,1231.78246241414,1202.11435105273,1676.03788879889,1254.01719108037,1097.23858158305,1243.79501477513,1292.0155818895
"ENSMUSG00000108678",2.62836863139882,4.64494401784133,32.024056590154,6.01558474254913,12.4335154955407,1.69576361200862,3.78684583807784,1.95105100356883,20.8389609982177
"ENSMUSG00000108601",51.6912497508435,61.3132610355056,50.3235174988135,67.174029625132,103.198178612988,72.0699535103662,45.4421500569341,57.5560046052805,63.558831044564
"ENSMUSG00000078671",465.221247757592,437.553726480654,414.02530305842,609.579253911645,368.032058668006,588.42997336699,550.986069440325,498.493531411837,461.582986110522
"ENSMUSG00000118577",0,7.43191042854613,2.28743261358243,11.0285720280067,1.24335154955407,6.78305444803447,5.68026875711676,2.92657650535325,5.20974024955443
"ENSMUSG00000101970",21.9030719283235,26.0116864999115,10.2934467611209,38.0987033694778,7.46010929732444,24.588572374125,28.4013437855838,26.3391885481792,27.090649297683
"ENSMUSG00000091890",79.7271818190976,74.3191042854613,139.533389428528,113.293512651342,142.985428198718,80.5487715704093,95.6178574114654,58.531530107065,71.8944154438511
"ENSMUSG00000078670",386.370188815627,399.465185534355,492.941728227014,416.077944692982,479.933698127872,348.479422267771,346.496394184122,331.678670606701,342.800908420681
"ENSMUSG00000025789",226.039702300299,175.578883874402,224.168396131078,217.56364818886,222.559927370179,183.142470096931,239.517999258423,181.447743331901,190.676493133692
"ENSMUSG00000025790",547.576798208088,469.139345801975,608.457075212926,478.238987032656,593.078689137293,474.813811362413,517.851168357144,518.004041447525,507.428700306601
"ENSMUSG00000053025",1067.11766434792,1266.21173926355,1611.49627626882,1689.37671519921,1595.22003807788,1178.55571034599,1347.17040689619,1061.37174594144,1448.30778937613
"ENSMUSG00000097247",3.50449150853176,3.71595521427307,24.0180424426155,7.01818219964065,6.21675774777037,5.93517264203016,15.1473833523114,3.90210200713766,5.20974024955443
"ENSMUSG00000066406",213.773982020438,173.720906267266,201.294069995254,276.71689815726,140.49872509961,225.536560397146,248.985113853618,257.538732471086,215.683246331553
"ENSMUSG00000097415",65.7092157849706,53.8813506069595,78.9164251685939,49.1272753974846,60.9242259281496,84.7881806004309,71.0033594639595,69.2623106266935,57.3071427450987
"ENSMUSG00000055652",119.15271129008,120.768544463875,154.401701416814,142.368838906996,170.339162288908,133.117443542676,135.379738711283,133.646993744465,142.746882837791
"ENSMUSG00000098009",17.5224575426588,23.2247200892067,33.1677728969452,35.0909109982033,23.6236794415274,33.9152722401723,22.721075028467,20.4860355374727,25.0067531978613
"ENSMUSG00000059146",1199.412218795,1228.12319831725,1326.71091587781,1398.62345264267,1193.61748757191,1170.07689228595,1251.55254948473,1260.37894830547,1180.52714054903
"ENSMUSG00000052629",64.8330929078376,81.7510147140075,81.2038577821763,57.1480550542168,79.5744991714607,68.678426286349,69.1099365449205,78.0420401427533,50.0135063957225
"ENSMUSG00000030612",524.797603402631,505.369909141137,551.271259873366,488.264961603571,568.211658146211,439.202775510232,427.913579702796,552.147434009979,466.792726360077
"ENSMUSG00000030611",396.883663341222,457.991480159155,249.330154880485,360.935084552948,268.56393470368,333.217549759693,369.217469212589,478.983021376148,305.290778623889
"ENSMUSG00000030610",72.7181988020341,91.9698915532584,89.2098719297148,106.275330451701,80.8178507210148,81.3966533764136,75.7369167615568,61.4581066124182,66.6846751942967
"ENSMUSG00000030609",334.678939064783,334.435969284576,301.941104992881,315.818198983829,353.111840073357,356.11035852181,307.681224343824,334.605247112055,394.898310916226
"ENSMUSG00000039236",5.25673726279764,11.1478656428192,8.00601414753851,4.01038982836609,12.4335154955407,5.93517264203016,7.57369167615568,5.8531530107065,4.16779219964354
"ENSMUSG00000097441",2.62836863139882,3.71595521427307,9.14973045432972,7.01818219964065,0,4.23940903002154,4.7335572975973,3.90210200713766,4.16779219964354
"ENSMUSG00000030607",42.9300209795141,62.2422498390739,56.0420990327695,43.1116906549354,46.0040073335007,53.4165537782714,47.335572975973,36.0944435660234,59.3910388449205
"ENSMUSG00000030606",22.7791948054565,17.6507872677971,25.1617587494067,36.0935084552948,46.0040073335007,27.9800995981422,39.7618812998173,33.1678670606701,37.5101297967919
"ENSMUSG00000030605",3046.27924379123,3197.57946188197,5219.92122419511,3263.4547228329,6014.09144519305,2475.81487353258,2654.57893249256,3320.68880807415,3889.59207031734
"ENSMUSG00000039202",989.14272828309,862.101609711351,1995.78495535067,1239.21045696512,1835.18688714181,1283.69305429052,1182.4426129398,960.89261925765,1202.40804959716
"ENSMUSG00000039194",156.825995006796,150.496186178059,173.844878632265,156.405203306277,167.8524591898,123.790743676629,125.912624116088,200.95825336759,126.075714039217
"ENSMUSG00000039187",240.057668334426,185.797760713653,142.964538348902,176.457152448108,161.63570144203,198.404342605008,219.637058608515,253.636630463948,257.361168327989
"ENSMUSG00000039176",857.724296713149,823.084079961484,780.014521231609,946.451999494397,721.143898741362,746.135989283792,919.256827193395,797.004334957868,742.908959586461
"ENSMUSG00000108599",0.876122877132941,5.5739328214096,5.71858153395608,3.00779237127457,1.24335154955407,0,0.946711459519459,4.87762750892208,6.25168829946531
"ENSMUSG00000097023",450.327158846332,366.950577409465,296.222523458925,379.984436237687,299.647723442532,319.651440863624,416.553042188562,426.30464427979,355.304285019612
"ENSMUSG00000102995",7.00898301706353,10.2188768392509,10.2934467611209,3.00779237127457,3.73005464866222,3.39152722401723,6.62698021663622,8.77972951605974,5.20974024955443
"ENSMUSG00000103831",0.876122877132941,0,11.4371630679122,4.01038982836609,1.24335154955407,1.69576361200862,1.89342291903892,0.975525501784416,2.08389609982177
"ENSMUSG00000108616",353.953642361708,316.785182016779,439.187061807827,373.968851495138,412.792714451952,278.105232369413,298.21410974863,273.147140499636,312.584414973266
"ENSMUSG00000108776",14.89408891126,11.1478656428192,4.57486522716486,11.0285720280067,2.48670309910815,15.2618725080776,3.78684583807784,15.6084080285507,9.37753244919797
"ENSMUSG00000030549",22.7791948054565,24.1537088927749,28.5929076697804,31.0805211698372,24.8670309910815,17.8055179260905,16.0940948118308,37.0699690678078,22.9228570980395
"ENSMUSG00000046591",0,3.71595521427307,3.43114892037365,3.00779237127457,6.21675774777037,2.54364541801293,2.84013437855838,5.8531530107065,6.25168829946531
"ENSMUSG00000050382",64.8330929078376,85.4669699282805,85.7787230093411,58.1506525113083,88.2779600183392,68.678426286349,81.4171855186735,117.06306021413,100.027012791445
"ENSMUSG00000039133",22.7791948054565,25.0826976963432,38.8863544309013,43.1116906549354,62.1675774777037,34.7631540461767,32.1881896236616,41.9475965767299,47.9296102959007
"ENSMUSG00000030545",172.596206795189,122.626522071011,163.551431871144,159.412995677552,152.932240595151,179.750942872913,158.10081373975,148.279876271231,162.543895786098
"ENSMUSG00000039099",8.76122877132941,7.43191042854613,8.00601414753851,6.01558474254913,2.48670309910815,8.47881806004309,14.2006718927919,8.77972951605974,8.33558439928708
"ENSMUSG00000108506",22.7791948054565,17.6507872677971,13.7245956814946,13.0337669421898,17.406921693757,8.47881806004309,14.2006718927919,18.5349845339039,21.8809090481286
"ENSMUSG00000030543",17.5224575426588,11.1478656428192,9.14973045432972,16.0415593134644,6.21675774777037,8.47881806004309,7.57369167615568,6.82867851249091,13.5453246488415
"ENSMUSG00000039062",55.1957412593753,41.804496160572,49.1798011920223,65.1688347109489,72.1143898741362,44.089853912224,40.7085927593368,35.118918064239,26.0487012477721
"ENSMUSG00000063801",1123.18952848443,1254.13488481716,1275.24368207221,1217.15331290911,1163.77705038261,1231.12438231826,1196.6432848326,1125.75642905922,1297.22532213905
"ENSMUSG00000097685",59.57635564504,70.6031490711883,78.9164251685939,99.2571482520607,69.6276867750281,77.1572443463921,63.4296677878038,72.1888871320468,72.936363493762
"ENSMUSG00000097699",9.63735164846235,10.2188768392509,6.86229784074729,16.0415593134644,2.48670309910815,21.1970451501077,7.57369167615568,7.80420401427533,0
"ENSMUSG00000108350",248.818897105755,209.02248080286,203.581502608836,203.527283789579,221.316575820625,217.905624143107,226.264038825151,211.689033887218,250.067531978613
"ENSMUSG00000039043",261.084617385616,267.548775427661,284.785360391013,279.724690528535,290.944262595653,272.170059727383,255.612094070254,251.685579460379,239.648051479504
"ENSMUSG00000048897",513.408005999903,563.896203765938,675.936337313608,586.51951239854,656.489618164551,456.160411630318,497.970227707236,561.902689027824,561.609998901967
"ENSMUSG00000108655",49.0628811194447,40.8755073570037,52.6109501123959,62.1610423396744,64.6542805768118,50.0250265542542,51.1224188140508,45.8496985838675,54.1812985953661
