"","B2101","B2102","B2103","B2104","B2105","B2111","B2112","B2113","B2114","B2115"
"Slc4a3",7204.04334305766,7180.34201712817,7419.932067206,6955.18812970625,7713.35422227154,5753.40197946418,6426.98020431103,7256.22535041988,8951.31713396117,7283.56514730031
"LOC100862333",0,0,0,0,0,0,0,0,0,0
"Gm17751",2.60984543281886,0,3.40467974940624,1.97815362050804,2.46748375632487,4.1630983932447,4.64914655983148,0.972553994158943,6.60207778780173,2.06743262767536
"Epha4",1416.27612154303,1526.57303592448,1818.09898618293,1646.81288907294,1628.53927917441,1596.96454364867,1581.63965965467,1455.91332925594,1569.09382090088,1623.968329039
"Pax3",0,1.84703331630307,0,0,0,1.66523935729788,0.929829311966295,0,0,0
"Gm2102",4.34974238803143,12.9292332141215,15.8885054972291,4.94538405127009,6.16870939081217,14.9871542156809,3.71931724786518,15.5608639065431,0,14.4720283937276
"Sgpp2",440.193929668781,497.775478743676,587.874703397478,482.669483403961,391.096175377492,598.653548948589,601.599564842193,514.481062910081,579.882499028585,501.352412211276
"Farsb",1034.36873987388,1158.08988932202,1165.53536754674,1111.72233472552,1154.78239796004,1064.08794931335,1121.37415023135,1173.87267094984,1163.06603695107,1071.96381744968
"Mogat1",27.8383512834012,36.0171496679098,49.9353029912916,30.6613811178745,59.2196101517969,46.6267020043407,35.3335138547192,21.3961878714968,49.5155834085129,17.5731773352406
"Acsl3",2617.67496911732,2749.30909131711,2833.8284447558,2752.60076293693,2625.40271672966,2936.64960659481,2995.9100431554,2521.83250685414,2490.08367229922,3082.54204786397
"Utp14b",49.5870632235583,39.7112163005159,78.3076342363436,70.2244535280352,54.2846426391471,45.7940823256918,67.8775397735396,37.9296057721988,55.0173148983477,63.0566951440986
"Kcne4",39.1476814922829,30.4760497190006,17.0233987470312,20.7706130153344,25.9085794414111,43.2962232897449,19.5264155512922,27.2315118364504,31.9100426410417,21.7080425905913
"Scg2",8664.68683695862,8118.63494181013,9127.94640815814,7824.58664591953,8952.03106794663,9339.49493540517,8459.58708026936,8556.53004061038,7964.30650468482,8334.85463847323
"LOC100862182",0,0,0,0,0,0,0,0,0,0
"Ap1s3",20.8787634625509,12.9292332141215,26.1025447454479,24.7269202563504,22.2073538069238,18.3176329302767,35.3335138547192,13.6157559182252,22.0069259593391,40.3149362396696
"Wdfy1",316.661245848688,261.355214256884,241.732262207843,346.176883588906,146.81528350133,369.68313732013,367.282578226687,308.299616148385,225.570991083226,339.05895093876
"Gm10555",0,0,0,0,0,0,0,0.972553994158943,0,0
"Mrpl44",696.828730562636,775.753992847288,519.781108409353,638.943619424095,657.584421060578,602.816647341833,622.985639017418,786.796181274585,479.750985913592,645.038979834714
"LOC100862198",19.1388665073383,7.38813326521226,5.6744662490104,16.8143057743183,13.5711606597868,7.49357710784047,12.0877810555618,12.6432019240663,11.0034629796695,18.6068936490783
"Serpine2",3905.19871597462,3754.09521538598,5203.48555034254,3554.74205605294,5053.40673295333,3760.11046877862,3612.38687698906,3470.07265115911,4708.3818090006,4297.15871662324
"Fam124b",0,0,1.13489324980208,0.989076810254018,0,1.66523935729788,0.929829311966295,1.94510798831789,0,0
"Cul3",1063.07703963488,999.245024119959,1433.37017450003,1302.61415910454,1200.43084745205,1316.37171194398,1160.42698133394,1121.35475526526,1145.4604961836,1065.76151956665
"1700016L21Rik",0,0,0,0,0,0,0,0,0,0
"Dock10",774.254145069595,809.924109198894,948.770756834539,881.26743793633,803.165962683745,845.108973828675,858.232454944891,695.376105823645,951.799547741416,778.388384319775
"9430031J16Rik",16.5290210745194,12.0057165559699,47.6655164916874,46.4866100819388,23.4410956850863,23.3133510021704,32.5440259188203,15.5608639065431,24.207618555273,26.8766241597797
"Irs1",192.258613550989,271.513897496551,241.732262207843,285.843198163411,223.307279947401,279.760212026044,313.352478132642,234.385512592305,236.574454062895,235.687319554992
"Gm19537",2.60984543281886,0.923516658151533,5.6744662490104,0,2.46748375632487,2.49785903594682,1.85965862393259,2.91766198247683,0,5.16858156918841
"Rhbdd1",174.859643998864,170.850581758034,206.550571463979,192.869977999533,203.567409896802,233.966129700352,179.457057209495,158.526301047908,291.591768961243,182.96778754927
"Gm19552",0,0,0,0.989076810254018,0,1.66523935729788,0,0,0,0
"Col4a4",8.69948477606287,12.0057165559699,3.40467974940624,5.93446086152411,8.63619314713704,36.6352658605534,18.5965862393259,13.6157559182252,4.40138519186782,2.06743262767536
"Col4a3",13.0492271640943,2.7705499744546,6.80935949881248,5.93446086152411,8.63619314713704,24.1459706808193,18.5965862393259,8.75298594743049,2.20069259593391,12.4045957660522
"Mff",3229.24874887454,3165.81510414345,2736.22762527282,3069.10534221822,2825.26890099198,3002.42656120808,3152.12136756574,3145.23961711002,2395.45389067406,3267.57726804091
"Tm4sf20",2.60984543281886,0,0,0.989076810254018,0,0,0,0,0,0
"Gm17764",0,0,0,0.989076810254018,0,0,0,0,0,0
"Agfg1",517.619344175741,477.458112264343,573.121091150051,571.686396326822,531.742749488009,497.906567832067,528.143049196856,479.469119120359,414.830554333542,476.543220679171
"Slc19a3",69.5958782085029,52.6404495146374,82.8472072355519,81.1042984408294,57.9858682736344,70.77267268516,87.4039553248318,57.3806856553777,64.9204315800503,70.2927093409624
"Krtap28-13",0,1.84703331630307,0,1.97815362050804,3.7012256344873,0,0,0,0,0
"Ccl20",0,0,0,0,0,0,0.929829311966295,0,0,1.03371631383768
"Wdr69",17.3989695521257,23.0879164537883,9.07914599841665,14.8361521538103,1.23374187816243,34.1374068246066,23.2457327991574,19.4510798831789,1.10034629796695,16.5394610214029
"Sphkap",923.885283217877,828.394442361925,920.398425589487,1040.50880438723,963.552406844862,990.81741759224,942.846922333824,811.110031128559,837.363532752852,873.490285192841
"Pid1",538.498107638291,520.863395197465,532.264934157176,579.599010808854,582.326166492669,483.752033295035,546.739635436182,480.441673114518,509.4603359587,562.341674727699
"Dner",3023.94090815945,2809.33767409696,3315.02318267188,2817.8798324137,3078.18598601527,3142.3066672211,2697.43483401422,2750.38269548149,3131.58556401395,3279.98186380697
"Mir5126",0,0,0,0,0,0,0,0,0,0
"Trip12",1852.12030882378,1744.52296724825,1970.17468165641,2063.21422618988,1639.64295607788,2011.60914361584,1932.18531026596,1891.61751863914,1759.45373044916,1822.44186129583
"Fbxo36",57.4165995220149,74.8048493102742,73.7680612371352,56.377378184479,50.5834170046598,89.0903056154367,70.6670277094385,108.926047345802,66.0207778780173,93.0344682453914
"Slc16a14",34.7979391042515,33.2465996934552,81.7123139857498,50.4429173229549,51.8171588828223,39.9657445751492,43.7019776624159,17.505971894861,44.0138519186782,44.4498014950203
"Gm15433",0,0,3.40467974940624,0,0,0,0,0,0,0
"A530032D15Rik",4.34974238803143,1.84703331630307,4.53957299920832,0,6.16870939081217,1.66523935729788,5.57897587179777,0,0,2.06743262767536
"A530040E14Rik",0,0.923516658151533,5.6744662490104,1.97815362050804,6.16870939081217,2.49785903594682,1.85965862393259,0.972553994158943,3.30103889390086,2.06743262767536
"Gm2619",0,0.923516658151533,0,0,0,0,0,0,0,3.10114894151305
"Gm7609",0.869948477606287,0.923516658151533,0,0,0,0,0,0.972553994158943,2.20069259593391,0
"C130026I21Rik",0,0.923516658151533,1.13489324980208,0,7.40245126897461,1.66523935729788,0,0.972553994158943,1.10034629796695,1.03371631383768
"Gm2666",0,0,0,0,0,0,0,0,0,0
"Gm2427",90.4746416710538,88.6575991825472,125.973150728031,118.689217230482,64.1545776644466,114.901515653554,118.08832261972,118.651587287391,116.636707584497,96.1356171869044
"Gm7592",0,0,0,0,0,0,0,0,0,0
"Sp110",33.9279906266452,43.405282933122,44.2608367422811,61.3227622357491,53.0509007609847,39.1331248965002,30.6843672948878,51.545361690424,45.1141982166451,39.2812199258319
"Sp140",88.7347447158412,82.1929825754864,153.210588723281,111.765679558704,83.8944477150456,114.068895974905,99.4917363803936,84.6121974918281,96.830474221092,86.8321703623653
"Gm10552",0,0,0,0,0,0,0,0.972553994158943,0,0
"Gm19524",0.869948477606287,0,0,0,0,0,0,0,0,0
"Sp100",60.8963934324401,64.6461660706073,74.9029544869373,80.1152216305754,59.2196101517969,87.4250662581388,67.8775397735396,64.1885636144903,75.9238945597199,85.7984540485276
"A630001G21Rik",16.5290210745194,22.1643997956368,10.2140392482187,16.8143057743183,12.3374187816243,15.8197738943299,16.7369276153933,32.0942818072451,8.80277038373564,16.5394610214029
"Cab39",2304.49351717905,2201.66371303325,2684.02253578192,2540.93832554257,2502.02852891342,2526.16810502089,2487.29340950984,2167.82285298029,2341.53692207368,2230.75980526172
"Itm2c",39484.3515531165,42947.2186706789,41449.7061625214,36943.9970166081,47665.6174628057,30907.6750911273,32254.8490027988,40321.1160438356,38013.6635558644,38276.4476687817
"4933407L21Rik",120.922838387274,132.986398773821,133.917403476646,130.55813895353,118.439220303594,100.746981116522,132.035762299214,154.636085071272,99.0311668170259,112.675078208307
"Gpr55",40.0176299698892,22.1643997956368,44.2608367422811,61.3227622357491,62.9208357862842,42.463603611096,39.9826604145507,23.3412958598146,60.5190463881825,54.7869646333972
"Spata3",12.179278686488,21.2408831374853,15.8885054972291,18.7924593948263,20.9736119287614,11.6566755010852,12.0877810555618,28.2040658306094,12.1038092776365,15.5057447075652
"2810459M11Rik",333.190266923208,332.465996934552,509.567069161134,411.455953065671,552.716361416771,299.743084313619,399.826604145507,349.146883903061,538.069339705841,307.013745209792
"Psmd1",3010.89168099536,2993.11748906912,4616.74574019486,3001.84811912094,4171.28129006719,3166.45263790192,2943.83960168529,2909.88155052356,6018.89424987924,3560.11898485698
"Htr2b",0,0,3.40467974940624,2.96723043076205,0,0,1.85965862393259,0,1.10034629796695,0
"Armc9",785.563475278477,662.161443894649,584.470023648072,649.82346433689,710.635321821562,684.41337584943,686.214032231126,825.698341040943,601.889424987924,737.039731766267
"LOC100861644",1.73989695521257,1.84703331630307,3.40467974940624,0.989076810254018,0,0.832619678648941,5.57897587179777,6.8078779591126,0,2.06743262767536
"B3gnt7",35.6678875818578,54.4874828309404,29.5072244948541,28.6832274973665,45.6484494920101,33.3047871459576,27.8948793589889,39.8747137605167,23.107272257306,29.9777731012928
"Gm5258",0,0,0,0,0,0,0,0,0,0
"Ncl",5540.70185387444,6052.72817752515,9036.02005492417,5978.96931798554,8732.42501363371,6020.67289631049,5505.51935615244,5690.41341982398,10161.6980617248,6526.88480557113
"Snora75",2.60984543281886,8.3116499233638,2.26978649960416,5.93446086152411,0,2.49785903594682,2.78948793589889,2.91766198247683,0,3.10114894151305
"Snord82",0,0,0,0,0,0,0,0,0,0
"C130036L24Rik",53.0668571339835,55.410999489092,32.9119042442603,41.5412260306687,24.6748375632487,30.8069281100108,44.6318069743822,53.4904696787419,35.2110815349425,32.0452057289681
"Nmur1",6.95958782085029,2.7705499744546,6.80935949881248,7.91261448203214,7.40245126897461,10.8240558224362,5.57897587179777,8.75298594743049,7.70242408576868,5.16858156918841
"1700019O17Rik",0,0,0,0,0,0,1.85965862393259,0.972553994158943,3.30103889390086,0
"Ptma",11740.8246537744,13880.4553720175,14710.4863039346,11872.8780302892,16292.7952430131,12103.7922685197,12150.0796194636,14165.248924925,17673.7622379452,12878.0378377898
"Pde6d",1593.74561097472,1764.84033372758,1445.85400024785,1402.5109169402,1470.62031876962,1466.24325410079,1378.93686964602,1829.37406301297,1642.81702286466,1558.84420126722
